,playlist_genre,playlist_subgenre,playlist_id,playlist_name,playlist_owner,playlist_description,playlist_numtracks
7wMVJ6w84Oig8CucGknk4D,edm,dutch house,7wMVJ6w84Oig8CucGknk4D,90's & 00's hits..🎶 (dutchies will know),user,"Good o&#x27;l tracks! Over 400 of trance, dance and house classics I frequently heard and looked up throughout my childhood. A list with only the best of the best from the 90&#x27;s and 00&#x27;s. Missing: PPK - Resurection, Marly - You Never Know, Star Pilots - In The Heat Of The Night, Düse - Nackig",446
37i9dQZF1DZ06evO113bZT,edm,dutch house,37i9dQZF1DZ06evO113bZT,This Is House Music,spotify,"This is House Music. The essential tracks, all in one playlist.",38
1CjOyPQLTvnAqZkF8fuC1h,edm,dutch house,1CjOyPQLTvnAqZkF8fuC1h,"EDM Festival Hits 🎉 Top EDM Club Anthems (Loolapalooza, Nature One, Best EDM, Club Remixes,  Psy Music, Dirty Dutch Music)",user,bigroom - hard house - jungle terror - edm favourites - edm classics - bounce music - bounce mix - festival mix - bass mix - house anthems - classic edm hits - open beatz - world club dome - edc las vegas - electric daisy carnival - techno mix - tecno music - hard techno - hard trap - hardbass,90
37i9dQZF1DZ06evO1lNhJN,edm,dutch house,37i9dQZF1DZ06evO1lNhJN,This Is Dutch Nazari,spotify,"This is Dutch Nazari. The essential tracks, all in one playlist.",44
37i9dQZF1EIgVr7IgwuL3U,edm,dutch house,37i9dQZF1EIgVr7IgwuL3U,Dutch Techno Mix,spotify,Dutch Techno music picked just for you,50
6FgHQzZXEOmd38DadMi6bk,edm,dutch house,6FgHQzZXEOmd38DadMi6bk,Dirty DUTCH . EDM . HARD HOUSE MADNESS,user,,181
37i9dQZF1DZ06evO2dVrEs,edm,dutch house,37i9dQZF1DZ06evO2dVrEs,This Is Dutch Hour,spotify,"This is Dutch Hour. The essential tracks, all in one playlist.",35
3ceIS7xfgO8Ko1RT1QnXXm,edm,dutch house,3ceIS7xfgO8Ko1RT1QnXXm,Dirty Dutch Techno,user,,94
1kO6lZGDE0YmQ9BRITO62Z,edm,dutch house,1kO6lZGDE0YmQ9BRITO62Z,Dutch house,user,,29
37i9dQZF1DWWWaQznhAZIh,edm,dutch house,37i9dQZF1DWWWaQznhAZIh,Genomineerden 2023 - Dutch Podcast Awards,spotify,Alle genomineerden van de Dutch Podcast Awards 2023 op een rij. Op wie heb jij gestemd?,53
36OI1WpsoyZlnzCWvgQqar,edm,dutch house,36OI1WpsoyZlnzCWvgQqar,Dutch Techno,user,"Get ready to dance your clogs off with this Dutch techno playlist, featuring the best dutch techno songs that will make you forget all about tulips and windmills.",35
5KmVHTPs7vxwrXosgN40UH,edm,dutch house,5KmVHTPs7vxwrXosgN40UH,Fresh EDM 2023⚡ 🔥 Dance Hits 🔥 Future House 🔥 Party Hits 🔥 Festival Season 🔥 Tech House 🔥 Meduza,user,"EDM Bangers, Best EDM, Dutch EDM, EDM Music, EDM Top 100, EDM Party, Dance Music, Avicii, Tiesto, Fresh EDM, EDM Workout, Dance Charts, Alok, Car Music, SHM, EDM Remixed, Festival, Party Hits, Future House, Meduza, James Hype, Martin Garrix Mau P. Weekly Updated ⚡ By Max Vermeulen! ⚡",146
37i9dQZF1DZ06evO1q5t4Y,edm,dutch house,37i9dQZF1DZ06evO1q5t4Y,This Is dutchavelli,spotify,"This is dutchavelli. The essential tracks, all in one playlist.",35
6qsZhwfONP9AKq3ugWkCsl,edm,dutch house,6qsZhwfONP9AKq3ugWkCsl,Deep house/Dutch house ,user,,43
5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,5CMvAWTlDPdZnkleiTHyyo,Progressive House 2023,user,"updated weekly. the best melodic deep house, melodic techno music, deep electronic, techno house, melodic house, best progressive house playlist.",111
37i9dQZF1DWUn2FwhH1fMF,edm,progressive electro house,37i9dQZF1DWUn2FwhH1fMF,mint Presents Best Dance Songs of 2023,spotify,The best dance songs from around the world of 2023. Cover: Peggy Gou,75
2nvqJCHqXnvY1dXt1OReyk,edm,progressive electro house,2nvqJCHqXnvY1dXt1OReyk,Wonderli: Progressive House 💫,user,The sound of the Golden Era. Wonderli&#x27;s Top Picks for Progressive House music. Selections also include Electro Pop &amp; Progressive Trance music.,116
37i9dQZF1DWTfrr8pte1rT,edm,progressive electro house,37i9dQZF1DWTfrr8pte1rT,Rocktronic,spotify,Rock with a Drop. Cover: Sullivan King \m/,125
2fGHGaL0wt9VNycOJ1qWoy,edm,progressive electro house,2fGHGaL0wt9VNycOJ1qWoy,Progressive / Electro House,user,,380
37i9dQZF1DX1T3AaSrgy9r,edm,progressive electro house,37i9dQZF1DX1T3AaSrgy9r,Generation Electronica,spotify,Underground dance and alternative that went on to define a new millennium.,88
2CqUhcQwcy3ozIEhvQqXuK,edm,progressive electro house,2CqUhcQwcy3ozIEhvQqXuK,House / Progressive & Electro,user,Enjoy all of my favorite tracks!,999
37i9dQZF1DX0uqkwkR49kK,edm,progressive electro house,37i9dQZF1DX0uqkwkR49kK,Prog Rock Monsters,spotify,"A collection of insane progressive rock creations, from classic acts to recent gems. Cover: Rush",50
4GQ8DmoOpz0p1eJODHWczD,edm,progressive electro house,4GQ8DmoOpz0p1eJODHWczD,"Progressive House, Deep House, Electronica, Techno | Dissident New Releases ",user,"The best new progressive house, electronica and techno from Dissident Music. ",104
37i9dQZF1DXdc0DUqaW3MZ,jazz,soul,37i9dQZF1DXdc0DUqaW3MZ,Soultronic,spotify,,70
0GazxJuKaescc5woFm43yc,edm,progressive electro house,0GazxJuKaescc5woFm43yc,Dark progressive House/Techno,user,"Mix of Dark themed Music of the House, Electro, Techno Genre. Waiting for the following songs to be released on spotify: Orange JD - Shark (Original Mix); Ramea - Titan Giant (Original Mix)",441
37i9dQZF1DX9NNVWdU83m6,edm,progressive electro house,37i9dQZF1DX9NNVWdU83m6,Prog Jazz,spotify,"A progressive fusion of jazz, rock and avant-garde.",121
0YpNwRubd7pcQblJ7wjw1I,edm,progressive electro house,0YpNwRubd7pcQblJ7wjw1I,House Workout Mix,user,"A workout mix of electronic dance music, hit remixes and progressive house beats.",150
37i9dQZF1DX8AliSIsGeKd,edm,progressive electro house,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,spotify,"The best new electronic music. Cover: Adriatique, Delhia De France",92
24bAnTOmNQUey4kVFn9DmD,edm,progressive electro house,24bAnTOmNQUey4kVFn9DmD,MUSICAL TRIP 2023 Melodic & Progressive House / Techno,user,The Best Melodic &amp; Progressive House and Techno | Melodic Techno | Techno Music | Dj Set | Electronicmusic | Deeptech | Technovibes | Techno Culture | Club Music | Rave Culture | New Music | Music is life | Dance Music | Techno Lovers,44
37i9dQZF1DX0KSY3FHBnf5,edm,progressive electro house,37i9dQZF1DX0KSY3FHBnf5,movements.,spotify,"Dreamy Ambient in a chilled, dark aesthetic",138
29D4vY6VKbPdxHR1z6E9EA,edm,progressive electro house,29D4vY6VKbPdxHR1z6E9EA,"Electro, Progressive,  House. 👌🚔",user,,1548
37i9dQZF1DWVXNkY9grbsT,edm,progressive electro house,37i9dQZF1DWVXNkY9grbsT,Electronic X,spotify,Genre-defying artists pushing boundaries in electronic ambient music. Cover: JakoJako,100
5QaPRbVgbEcCc9jC1UxgD1,edm,progressive electro house,5QaPRbVgbEcCc9jC1UxgD1,Female Vocal EDM,user,EDM songs from popular to obscure artists. | Classic House | Progressive House | Electro House | Pop Remix | Male duet |,1553
37i9dQZF1DWYnq334ufGOA,edm,progressive electro house,37i9dQZF1DWYnq334ufGOA,Pioneers of Electronic Music,spotify,Celebrating the women who shaped electronic music to its current incarnation. Cover: Wendy Carlos,48
6QPAzwTlB4d68BzS56xeg3,edm,progressive electro house,6QPAzwTlB4d68BzS56xeg3,"ZNORUX | PLAYLIST (Progressive house, Dark Electro, etc)",user,Playlist Oficial | Vibes de Znorux y musica nice,123
37i9dQZF1DXdUF3ACtrQn3,edm,progressive electro house,37i9dQZF1DXdUF3ACtrQn3,Beats of Tomorrow,spotify,The best new tracks from the world of EDM. Updated every week!,315
4uxeLlsTQg90Org5bAC3qb,edm,progressive electro house,4uxeLlsTQg90Org5bAC3qb,"BERLIN AFTERHOURS (Melodic House & Techno, Progressive House and Deep House)",user,"Handpicked Melodic House &amp; Techno, Electronica &amp; Deep House jams incl. Solomun, Kollektiv Turmstrasse, Maya Jane Coles, &amp;Me and many more.",188
37i9dQZF1DX5ulsyQdTxii,edm,progressive electro house,37i9dQZF1DX5ulsyQdTxii,Indietronica Disco,spotify,One more time... back to when indie discos had synths!,50
37i9dQZF1EIgxkVFJYry2m,edm,brostep,37i9dQZF1EIgxkVFJYry2m,Brostep Mix,spotify,Brostep music picked just for you,50
4e1TfVuPeumCSZoA8KRq48,edm,brostep,4e1TfVuPeumCSZoA8KRq48,BROSTEP,user,"Playlist dedicated to the sounds of BROSTEP, classic and new. Curated and updated weekly by Jarvis.",126
37i9dQZF1DZ06evO16ftjG,edm,brostep,37i9dQZF1DZ06evO16ftjG,This Is Steppenwolf,spotify,"This is Steppenwolf. The essential tracks, all in one playlist.",50
37i9dQZF1DZ06evO4floEE,edm,brostep,37i9dQZF1DZ06evO4floEE,This Is Voxtrot,spotify,"This is Voxtrot. The essential tracks, all in one playlist.",29
2oWQ1iyNcnQVwgmc5OO0Ge,edm,brostep,2oWQ1iyNcnQVwgmc5OO0Ge,BROSTEP / BRIDDIM,user,,74
37i9dQZF1DZ06evO23SSVr,edm,brostep,37i9dQZF1DZ06evO23SSVr,This Is Brothel,spotify,"This is Brothel. The essential tracks, all in one playlist.",50
0k3agIE0GiF5Q7RCFgY6MC,edm,brostep,0k3agIE0GiF5Q7RCFgY6MC,The Ultimate Brostep Collection,user,"The most brostep songs you will find on a playlist. No riddim allowed AT ALL. If you like Zomboy, Virtual Riot, Spag Heddy, Getter, Ray Volpe, etc. circa 2015-2018, this playlist is for you. I also update this playlist frequently with more modern Brostep that has recently been released, enjoy",501
5H8hBNuOKPns0bIBSNRfli,edm,brostep,5H8hBNuOKPns0bIBSNRfli,BROSTEP/DUBSTEP,user,"Best of hits Dubstep/brostep Some are dark or mixed with EDM, Future Bass, Brazilian Bass Trap Rap Metal Rock. Zomboy Excision BEATSMASH, Far Too Loud, Nero Skrillex and more.",104
37i9dQZF1DZ06evO0fqYVz,edm,brostep,37i9dQZF1DZ06evO0fqYVz,This Is Bootstraps,spotify,"This is Bootstraps. The essential tracks, all in one playlist.",30
6dvgLyeXG3HLGqtMa8wAX0,edm,brostep,6dvgLyeXG3HLGqtMa8wAX0,The Sound of Brostep,user,"See also <a href=""spotify:playlist:1xyXVViSQFo39hoakyKJw8"">Intro</a>, <a href=""spotify:playlist:6bCqBFgmREk0td3dB13zlm"">Pulse</a>, <a href=""spotify:playlist:3nRTRdjUdUECjE5hPzl4JD"">Edge</a>, <a href=""spotify:playlist:2n439kolBiuAceNGpchkgT"">♀Filter</a> or <a href=""spotify:playlist:3DviDxZUEEqbeOoiBAawLm"">2023</a>; or the Sounds of <a href=""spotify:playlist:0ZYFF9tPuPq2YNMRNhQZJt"">Dubstep</a>, <a href=""spotify:playlist:0osSe1116rhifh5KwidIGJ"">Filthstep</a>, <a href=""spotify:playlist:2UZjomZ9r1O9gWyT3BLOZC"">Electronic Trap</a>, <a href=""spotify:playlist:4luNnGhISZdURbFcCl2dB6"">Electro House</a>, <a href=""spotify:playlist:3pDxuMpz94eDs7WFqudTbZ"">EDM</a>, <a href=""spotify:playlist:3fNf910W3Pn6kodHqV5YFM"">Gaming Dubstep</a>, <a href=""spotify:playlist:3N0R1GcrhHAvCmSSMJumJT"">Complextro</a>, <a href=""spotify:playlist:5JemXUnCO5ULaqdFJG6d67"">Riddim Dubstep</a>, <a href=""spotify:playlist:0muM3KbvGflibIopOxuKVa"">Deathstep</a> or <a href=""spotify:playlist:0x6JnrpfyrnhzXzMZXSGe7"">Canadian Electronic</a>; or much more at <a href=""http://everynoise.com"">everynoise.com</a>.",374
37i9dQZF1DZ06evO1S9yz7,edm,brostep,37i9dQZF1DZ06evO1S9yz7,This Is Brother Satnam Bhatti,spotify,"This is Brother Satnam Bhatti. The essential tracks, all in one playlist.",50
62mP0TOKOywdqJDsw2k1kl,edm,brostep,62mP0TOKOywdqJDsw2k1kl,Classic Brostep,user,"Classic nostalgic brostep represented by 64 tracks updated occasionally - Including: Skrillex, Panda Eyes, Teminite, Zomboy, Virtual Riot, Spag Heddy, Barely Alive and more",64
37i9dQZF1DZ06evO3Fhslo,edm,brostep,37i9dQZF1DZ06evO3Fhslo,This Is Bro Safari,spotify,"This is Bro Safari. The essential tracks, all in one playlist.",50
37i9dQZF1EIdQqFXCtmm3C,edm,brostep,37i9dQZF1EIdQqFXCtmm3C,Vapor Twitch Mix,spotify,Vapor Twitch music picked just for you,50
5nyACLoLdCRg4gb87SIT2l,edm,brostep,5nyACLoLdCRg4gb87SIT2l,Brostep,user,,78
37i9dQZF1DZ06evO0ONXXO,edm,brostep,37i9dQZF1DZ06evO0ONXXO,This Is Basstripper,spotify,"This is Basstripper. The essential tracks, all in one playlist.",50
2GIl7mrkQh0WbDjF3ECBIQ,edm,brostep,2GIl7mrkQh0WbDjF3ECBIQ,💀 BROSTEP / RIDDIM / HYBRID TRAP,user,THE HEAVY STUFF:,387
5fjp96azPVyRctAkxM8BgH,edm,brostep,5fjp96azPVyRctAkxM8BgH,Brostep/Dubstep,user,,1787
37i9dQZF1DZ06evO2ka4pO,edm,brostep,37i9dQZF1DZ06evO2ka4pO,This Is Brother Strut,spotify,"This is Brother Strut. The essential tracks, all in one playlist.",33
4YZNKPS9bM3xv1UF4WZil0,edm,brostep,4YZNKPS9bM3xv1UF4WZil0,DUBSTEP BRUTAL DROPS,user,Dubstep Bangers of 2023 🔥 No Chill 💀💀💀 Riddim &#x2F; Dubstep &#x2F; Tearout - Total Bass Obliteration [WEEKLY UPDATES] - Check out our other playlists - 🔊,108
4R0uqIbIrhRfuYpRXeH7Sb,edm,brostep,4R0uqIbIrhRfuYpRXeH7Sb,2010-2015 EDM,user,"EDM, House, Big Room House, Electro House, Drum N Bass, Brostep, Dubstep, Trance &amp; other sub-genre “Dance” tracks",849
37i9dQZF1DZ06evO2FoGAl,edm,brostep,37i9dQZF1DZ06evO2FoGAl,This Is Bystrik,spotify,"This is Bystrik. The essential tracks, all in one playlist.",35
3DviDxZUEEqbeOoiBAawLm,edm,brostep,3DviDxZUEEqbeOoiBAawLm,2023 in Brostep,user,"New or newly released songs that defined, united and distinguished fans of <a href=""spotify:playlist:6dvgLyeXG3HLGqtMa8wAX0"">Brostep</a> in 2023. More at <a href=""https://everynoise.com/2023_around_the_world.cgi"">everynoise.com</a>.",100
37i9dQZF1DZ06evO0mR1Kz,edm,brostep,37i9dQZF1DZ06evO0mR1Kz,This Is Breakestra,spotify,"This is Breakestra. The essential tracks, all in one playlist.",25
37i9dQZF1DXbITWG1ZJKYt,jazz,jazz,37i9dQZF1DXbITWG1ZJKYt,Jazz Classics,spotify,The best tunes in Jazz history. Cover: Wayne Shorter,250
37i9dQZF1DWV7EzJMK2FUI,jazz,jazz,37i9dQZF1DWV7EzJMK2FUI,Jazz in the Background,spotify,Soft instrumental Jazz for all your activities.,728
15U9N9qC3XMs0z7jyfOMgN,jazz,jazz,15U9N9qC3XMs0z7jyfOMgN,jazz,user,,73
37i9dQZF1DX7UE7qrnkvsf,jazz,jazz,37i9dQZF1DX7UE7qrnkvsf,Jazz for Autumn,spotify,Jazz that captures the essence of autumn.,338
37i9dQZF1EQqA6klNdJvwx,jazz,jazz,37i9dQZF1EQqA6klNdJvwx,Jazz Mix,spotify,"<a href=spotify:playlist:37i9dQZF1EIUITzJrEPCBA>Nat King Cole</a>, <a href=spotify:playlist:37i9dQZF1EIVeCxVCOnc1w>Grover Washington, Jr.</a>, <a href=spotify:playlist:37i9dQZF1EIWPOpVY3KoU2>Nina Simone</a> and more",50
37i9dQZF1DX4wta20PHgwo,jazz,jazz,37i9dQZF1DX4wta20PHgwo,Late Night Jazz,spotify,The perfect backdrop to an evening spent relaxing in solitude.,200
37i9dQZF1DXa1rZf8gLhyz,jazz,jazz,37i9dQZF1DXa1rZf8gLhyz,Jazz for Sleep,spotify,Let these calm Jazz tracks lull you to sleep.,357
37i9dQZF1DWU0r6G8OGirN,jazz,jazz,37i9dQZF1DWU0r6G8OGirN,Cozy Christmas Jazz,spotify,Warm instrumental versions of your favorite Christmas songs.,83
37i9dQZF1DXdziGPHNE40t,jazz,jazz,37i9dQZF1DXdziGPHNE40t,Jazzy Morning,spotify,Start your day right and wake up with some calm and cool Jazz.,321
2Uj84Ft52o55ukL1tMOnpZ,jazz,jazz,2Uj84Ft52o55ukL1tMOnpZ,Jazz,user,,97
37i9dQZF1DX0SM0LYsmbMT,jazz,jazz,37i9dQZF1DX0SM0LYsmbMT,Jazz Vibes,spotify,The original chill instrumental beats playlist.,300
37i9dQZF1DXdwTUxmGKrdN,jazz,jazz,37i9dQZF1DXdwTUxmGKrdN,Smooth Jazz,spotify,"Smooth, relaxing as jazz can be, here's the soothing magic in the thick of night from the middle of the light...",150
37i9dQZF1DX3SiCzCxMDOH,jazz,jazz,37i9dQZF1DX3SiCzCxMDOH,Jazz for Study,spotify,Find your study focus with calm instrumental Jazz.,511
7Clo0AeCf2rq7Y2NcdGPou,jazz,jazz,7Clo0AeCf2rq7Y2NcdGPou,Jazz :),user,@AjHuang.02 (Pic: @NickJacksonVisuals) — Follow my twitch! @SirMichelangeloOfficial :),53
37i9dQZF1DWZCkamcYMQkz,jazz,jazz,37i9dQZF1DWZCkamcYMQkz,Feel Good Jazz,spotify,Happy and uplifting Jazz to get you in a good mood.,100
37i9dQZF1DX72wBcERxgla,jazz,jazz,37i9dQZF1DX72wBcERxgla,Jazz for Reading,spotify,Jazz piano to accompany your reading.,359
37i9dQZF1DX5D4gDh3HAsM,jazz,jazz,37i9dQZF1DX5D4gDh3HAsM,Christmas Jazz,spotify,Jazzy takes on your favorite Holiday songs. Cover: Samara Joy,100
37i9dQZF1DWUb0uBnlJuTi,jazz,jazz,37i9dQZF1DWUb0uBnlJuTi,Jazz-Funk,spotify,Jazz. But funky. Cover: Takuya Kuroda,200
2Al9G2jrWkwDlRFMZaw1GX,jazz,jazz,2Al9G2jrWkwDlRFMZaw1GX,lofi Jazz,user,"Jazzy lo-fi hip hop beats dinner lounge vibes focus bar cafe chill low-fi study chillhop music lowfi for chilled winter nights sleep <a href=""https://open.spotify.com/user/dor7cmlu5cn1dki1iqagc2ba6?si=paxTURWTSd285GygZiD5Rg"">More Chill</a>",409
37i9dQZF1DX4DJLSJvJ3bH,jazz,jazz,37i9dQZF1DX4DJLSJvJ3bH,Jazzy Christmas Dinner,spotify,All your favourite holiday jazz classics for your christmas dinner party.,125
37i9dQZF1DWTALrdBtcXjw,jazz,jazz,37i9dQZF1DWTALrdBtcXjw,Jazzy Dinner,spotify,Instrumental Jazz to set the mood for a relaxed evening.,150
37i9dQZF1DWSGaMpjluQpy,jazz,jazz,37i9dQZF1DWSGaMpjluQpy,Jazz in the Rain,spotify,Sitting in a cozy café studying while the rain is pouring down outside. ,108
37i9dQZF1DX8Kgdykz6OKj,jazz,jazz,37i9dQZF1DX8Kgdykz6OKj,Jazz Rap,spotify,Laid back cratedigger hip-hop from around the world.,100
74noNdXFX1lUuB03QDqKFi,jazz,jazz,74noNdXFX1lUuB03QDqKFi,100 Greatest Jazz Classics,user,"With over 8 hours of the best jazz songs of all time, this is the perfect playlist to relax to. &quot;Take Five&quot;, &quot;Begin the Beguine&quot; and &quot;Georgia on My Mind&quot; are just a few of this great selection.",134
37i9dQZF1DX2kt7dB63bU1,jazz,vocal jazz,37i9dQZF1DX2kt7dB63bU1,Vocal Jazz,spotify,Jazz voices of today. Cover: Samara Joy,100
37i9dQZF1DWWp3UMHO0b0B,jazz,adult standards,37i9dQZF1DWWp3UMHO0b0B,Classic Voices in Jazz,spotify,The greatest Jazz singers of all time. Cover: Billie Holiday,100
37i9dQZF1DWWzPwswRwMiK,jazz,adult standards,37i9dQZF1DWWzPwswRwMiK,Vocal Jazz Standards,spotify,All the favourite Jazz standards sung by the greatest vocalists. Cover: Stacey Kent,125
74SwFSWrmEWTyiHxOT8qgV,jazz,vocal jazz,74SwFSWrmEWTyiHxOT8qgV,Vocal Jazz Classics,user,,107
37i9dQZF1EIfCn4v7pES5l,jazz,vocal jazz,37i9dQZF1EIfCn4v7pES5l,Smooth Vocal Jazz Mix,spotify,Smooth Vocal Jazz music picked just for you,50
3q9l0OGdDhm5l6VE2U3xQg,jazz,vocal jazz,3q9l0OGdDhm5l6VE2U3xQg,Vocal Jazz Ballads,user,,112
37i9dQZF1DX4ieBny4Vpgk,jazz,vocal jazz,37i9dQZF1DX4ieBny4Vpgk,Best Vocal Jazz of 2023,spotify,Vocal jazz favorites from 2023. Cover: Samara Joy #SpotifyWrapped,50
37i9dQZF1DX08n7V52Ynyb,jazz,vocal jazz,37i9dQZF1DX08n7V52Ynyb,Relaxing Vocal Jazz,spotify,Soft and smooth vocal Jazz to help you relax and unwind.,125
6iQzi2Bxw1mDSp5eMZGGIQ,jazz,vocal jazz,6iQzi2Bxw1mDSp5eMZGGIQ,Best of Jazz Vocals,user,"Classic and modern interpretations of Jazz Vocals with pieces from Frank Sinatra to Michael Buble, and many more. Categories include Big Band, Swing, Lounge, Easy Listening, and Traditional Pop.",88
37i9dQZF1DWWMGLiuK4OqL,jazz,vocal jazz,37i9dQZF1DWWMGLiuK4OqL,Sweet Jazz,spotify,The soft sound of some of the smoothest and sweetest vocal Jazz.,200
37i9dQZF1DX1C8KR4UJlnr,jazz,adult standards,37i9dQZF1DX1C8KR4UJlnr,Remember the  Jazz Standards,spotify,Vocal interpretations of the memorable songbook classics. Cover: Ella Fitzgerald,100
37i9dQZF1DWXBvLQJVrYDy,jazz,vocal jazz,37i9dQZF1DWXBvLQJVrYDy,Gentle Jazz Saxophone,spotify,Smooth and cozy saxophone ballads for relaxing or focus.,161
7Ah3pNQIGP2J1x50eFaXkV,jazz,vocal jazz,7Ah3pNQIGP2J1x50eFaXkV,The Best Of Vocal Jazz,user,"Vocal Jazz from the best classic and new singers. Jane Monheit, Etta James, Kandace Springs, Johnny Summers, Jon Batiste, Ella Fitzgerald, Emma Nabarro Steel, Catherine Russell, Norah Jones, Peggy Lee, Matt Dusk, Michael Bublé, Harry Connick Jr.",37
37i9dQZF1DX5OepaGriAIm,jazz,vocal jazz,37i9dQZF1DX5OepaGriAIm,Women of Jazz,spotify,Trace the history of Jazz from timeless classics to boundary-breaking contemporary favorites from the women of Jazz. Cover: Diana Krall,129
37i9dQZF1EIgmUQGBEGQT8,jazz,vocal jazz,37i9dQZF1EIgmUQGBEGQT8,Christmas Jazz Vocal Mix,spotify,Christmas Jazz Vocal music picked just for you,50
37i9dQZF1DX76YsWjvbz9I,jazz,vocal jazz,37i9dQZF1DX76YsWjvbz9I,Jazz for Lovers,spotify,The unforgettable romantic Jazz songs.,100
4fUQfS7JIJMGUazlvGhUUS,jazz,vocal jazz,4fUQfS7JIJMGUazlvGhUUS,Legendary Women Vocalists In Jazz,user,"&quot;Many of the women on this list have been gone for decades, but their incomparable jazz vocals will live on forever.&quot;  (Adam Tyler, https:&#x2F;&#x2F;www.ranker.com&#x2F;list&#x2F;best-female-jazz-singers&#x2F;rockboy)",94
4Gi3Z37gNCllbzgqY7xPBU,jazz,vocal jazz,4Gi3Z37gNCllbzgqY7xPBU,AUDIOPHILE FEMALE VOCAL JAZZ,user,,168
37i9dQZF1DX7fEiwpooXwB,jazz,vocal jazz,37i9dQZF1DX7fEiwpooXwB,Jazz Ballads,spotify,The classic vocal and instrumental Jazz ballads. Cover: Dexter Gordon,90
37i9dQZF1EIeQfgPpX5TIJ,jazz,vocal jazz,37i9dQZF1EIeQfgPpX5TIJ,Upbeat Vocal Jazz Mix,spotify,Upbeat Vocal Jazz music picked just for you,50
4wSwthSsTUm8Vf3tDhlPwM,jazz,vocal jazz,4wSwthSsTUm8Vf3tDhlPwM,Autumn Vocal Jazz,user,,20
37i9dQZF1DXc5FgmqNGPLc,jazz,vocal jazz,37i9dQZF1DXc5FgmqNGPLc,Jazz Live & Loud,spotify,"All live, all jazz. Cover: John Coltrane & Eric Dolphy",100
3ONMIRQEru8Jn2qkJvuIIZ,jazz,vocal jazz,3ONMIRQEru8Jn2qkJvuIIZ,Japanese Vocal Jazz,user,,96
37i9dQZF1DXd7FllUzTV8T,jazz,vocal jazz,37i9dQZF1DXd7FllUzTV8T,Vintage Jazz Sounds,spotify,Instrumental relaxing jazz with the cozy sound of soft vinyl crackle.,26
4FQqZf518GcuJNpuBaRNKh,jazz,adult standards,4FQqZf518GcuJNpuBaRNKh,Adult Standards,user,"Adult standards is an American radio format that plays popular, well-known songs from previous decades. The largest audience for adult standards is adults over the age of 50, who grew up listening to these adult standard songs that are now considered oldies.",358
37i9dQZF1DX5S7hzwhDSyV,jazz,adult standards,37i9dQZF1DX5S7hzwhDSyV,Instrumental Jazz Standards,spotify,The best instrumental versions of the american songbook classics. Cover: Stan Getz,125
37i9dQZF1EIf1QpoUO3Z6b,jazz,adult standards,37i9dQZF1EIf1QpoUO3Z6b,Deep Adult Standards Mix,spotify,Deep Adult Standards music picked just for you,50
7j22Ekuy4LFw1ByYQ2MZ6U,jazz,adult standards,7j22Ekuy4LFw1ByYQ2MZ6U,adult standards + jazz,user,isn&#x27;t it romantic?,141
0FmeDxPXfsozPAyWv9uFjL,jazz,adult standards,0FmeDxPXfsozPAyWv9uFjL,The Sound of Adult Standards,user,"See also <a href=""spotify:playlist:7vIS3YIbWEKKGpExQBKO4M"">Intro</a>, <a href=""spotify:playlist:4CiE2eXn5xJ5CUhmKPN3EW"">Pulse</a>, <a href=""spotify:playlist:0J4Hf2cZW7LVcBZqHlMCLb"">Edge</a>, <a href=""spotify:playlist:7glDIRr6NDcPDL23qQnvLl"">♀Filter</a> or <a href=""spotify:playlist:5WuavMTlI5HAvuHuKZPPui"">2023</a>; or the Sounds of <a href=""spotify:playlist:7jk0EKyr4Lc4jc4XPE4ycL"">Lounge</a>, <a href=""spotify:playlist:2ZazIXecBCVmTlbyKJHxOc"">Vocal Jazz</a>, <a href=""spotify:playlist:47RSt6JBM6AbqBxtggW1Jk"">Easy Listening</a>, <a href=""spotify:playlist:34bhxCaWrYi4kF67mNYiXW"">Rock-and-Roll</a>, <a href=""spotify:playlist:6GLXp5kwSs0HRDnh6fqKKZ"">Bubblegum Pop</a>, <a href=""spotify:playlist:5LNGaRZPGqluUQWQBY49WS"">Rockabilly</a>, <a href=""spotify:playlist:20CFvOMJgvNmysKxUH5GJV"">Swing</a>, <a href=""spotify:playlist:7ABVommvnBuEMEwF5tTxkW"">Soft Rock</a>, <a href=""spotify:playlist:49vErWAk7BLsLccmRxngH3"">Mellow Gold</a> or <a href=""spotify:playlist:1afcjkK4GbaOpct5MpecCQ"">Brill Building Pop</a>; or much more at <a href=""http://everynoise.com"">everynoise.com</a>.",209
37i9dQZF1EIhQp3kw5tADJ,jazz,adult standards,37i9dQZF1EIhQp3kw5tADJ,Adult Standards Mix,spotify,Adult Standards music picked just for you,50
37i9dQZF1DXcu3QLJudo4X,jazz,adult standards,37i9dQZF1DXcu3QLJudo4X,Blues Standards,spotify,Classic songs from the Blues songbook. Cover: Muddy Waters.,58
0abcXuLzOf2oRvkw4d68NV,jazz,adult standards,0abcXuLzOf2oRvkw4d68NV,Adult Standards Christmas Music,user,,17
